70,38.482
69.999,38.751
69.999,38.908
69.998,39.021
69.996,39.108
69.994,39.179
69.992,39.239
69.99,39.291
69.987,39.337
69.984,39.378
69.981,39.415
69.978,39.448
69.974,39.479
69.969,39.508
69.965,39.534
69.96,39.559
69.954,39.582
69.949,39.603
69.943,39.624
69.936,39.643
69.93,39.661
69.922,39.678
69.915,39.695
69.907,39.71
69.899,39.725
69.89,39.739
69.881,39.752
69.871,39.765
69.861,39.777
69.851,39.789
69.84,39.8
69.828,39.811
69.816,39.821
69.804,39.831
69.791,39.841
69.777,39.85
69.763,39.858
69.749,39.867
69.733,39.875
69.717,39.882
69.701,39.89
69.683,39.897
69.665,39.904
69.646,39.91
69.626,39.916
69.605,39.922
69.584,39.928
69.561,39.933
69.537,39.938
69.512,39.943
69.486,39.948
69.459,39.952
69.43,39.957
69.399,39.961
69.367,39.965
69.333,39.968
69.297,39.971
69.259,39.975
69.218,39.978
69.174,39.98
69.127,39.983
69.076,39.985
69.021,39.988
68.961,39.99
68.895,39.992
68.821,39.993
68.739,39.995
68.645,39.996
68.535,39.997
68.405,39.998
68.244,39.999
68.034,39.999
67.728,40
67.16,40
-66.403,40
-67.495,40
-67.894,40
-68.144,39.999
-68.327,39.998
-68.472,39.998
-68.591,39.997
-68.692,39.995
-68.78,39.994
-68.858,39.992
-68.928,39.991
-68.991,39.989
-69.048,39.987
-69.101,39.984
-69.15,39.982
-69.196,39.979
-69.238,39.976
-69.278,39.973
-69.315,39.97
-69.35,39.966
-69.383,39.963
-69.414,39.959
-69.444,39.955
-69.472,39.95
-69.499,39.946
-69.525,39.941
-69.549,39.936
-69.572,39.931
-69.594,39.925
-69.616,39.919
-69.636,39.913
-69.655,39.907
-69.674,39.9
-69.692,39.893
-69.709,39.886
-69.725,39.879
-69.741,39.871
-69.756,39.863
-69.77,39.854
-69.784,39.845
-69.797,39.836
-69.81,39.826
-69.822,39.816
-69.834,39.806
-69.845,39.795
-69.856,39.783
-69.866,39.771
-69.876,39.759
-69.885,39.746
-69.894,39.732
-69.903,39.718
-69.911,39.703
-69.919,39.687
-69.926,39.67
-69.933,39.652
-69.939,39.634
-69.946,39.614
-69.952,39.593
-69.957,39.571
-69.962,39.547
-69.967,39.521
-69.971,39.494
-69.976,39.464
-69.979,39.432
-69.983,39.397
-69.986,39.358
-69.989,39.315
-69.991,39.266
-69.993,39.211
-69.995,39.146
-69.997,39.068
-69.998,38.97
-69.999,38.84
-70,38.642
-70,38.224
-70,-38.213
-70,-38.639
-69.999,-38.837
-69.998,-38.968
-69.997,-39.066
-69.995,-39.145
-69.993,-39.21
-69.991,-39.266
-69.989,-39.315
-69.986,-39.358
-69.983,-39.397
-69.979,-39.432
-69.976,-39.464
-69.971,-39.494
-69.967,-39.521
-69.962,-39.547
-69.957,-39.57
-69.952,-39.593
-69.946,-39.614
-69.94,-39.633
-69.933,-39.652
-69.926,-39.67
-69.919,-39.686
-69.911,-39.702
-69.903,-39.718
-69.894,-39.732
-69.885,-39.746
-69.876,-39.759
-69.866,-39.771
-69.856,-39.783
-69.845,-39.795
-69.834,-39.806
-69.823,-39.816
-69.81,-39.826
-69.798,-39.836
-69.784,-39.845
-69.771,-39.854
-69.756,-39.863
-69.741,-39.871
-69.725,-39.879
-69.709,-39.886
-69.692,-39.893
-69.674,-39.9
-69.656,-39.907
-69.636,-39.913
-69.616,-39.919
-69.595,-39.925
-69.573,-39.931
-69.549,-39.936
-69.525,-39.941
-69.5,-39.946
-69.473,-39.95
-69.445,-39.955
-69.415,-39.959
-69.384,-39.963
-69.351,-39.966
-69.315,-39.97
-69.278,-39.973
-69.239,-39.976
-69.196,-39.979
-69.151,-39.982
-69.102,-39.984
-69.049,-39.987
-68.992,-39.989
-68.929,-39.991
-68.859,-39.992
-68.781,-39.994
-68.693,-39.995
-68.592,-39.997
-68.473,-39.998
-68.329,-39.998
-68.147,-39.999
-67.898,-40
-67.502,-40
-66.438,-40
67.148,-40
67.723,-40
68.03,-39.999
68.242,-39.999
68.403,-39.998
68.534,-39.997
68.643,-39.996
68.737,-39.995
68.82,-39.993
68.894,-39.992
68.96,-39.99
69.02,-39.988
69.075,-39.985
69.126,-39.983
69.173,-39.98
69.217,-39.978
69.258,-39.975
69.297,-39.972
69.333,-39.968
69.367,-39.965
69.399,-39.961
69.43,-39.957
69.458,-39.952
69.486,-39.948
69.512,-39.943
69.537,-39.938
69.561,-39.933
69.583,-39.928
69.605,-39.922
69.626,-39.916
69.646,-39.91
69.665,-39.904
69.683,-39.897
69.7,-39.89
69.717,-39.882
69.733,-39.875
69.748,-39.867
69.763,-39.859
69.777,-39.85
69.791,-39.841
69.804,-39.831
69.816,-39.821
69.828,-39.811
69.84,-39.8
69.851,-39.789
69.861,-39.778
69.871,-39.765
69.881,-39.752
69.89,-39.739
69.899,-39.725
69.907,-39.71
69.915,-39.695
69.922,-39.678
69.929,-39.661
69.936,-39.643
69.943,-39.624
69.949,-39.604
69.954,-39.582
69.96,-39.559
69.965,-39.534
69.969,-39.508
69.974,-39.48
69.977,-39.449
69.981,-39.415
69.984,-39.378
69.987,-39.337
69.99,-39.292
69.992,-39.24
69.994,-39.18
69.996,-39.109
69.998,-39.022
69.999,-38.91
69.999,-38.753
70,-38.487
70,-36.602
70,38.482
