-53,8,-42,0.991627,0.0345137,0.103541,0.0690274,
-55.1158,9.72632,-28.0439,1,0,0,0,
-55.1158,3.24211,-28.0413,1,0,0,0,
-55.1158,-3.24211,-28.0387,1,0,0,0,
-55.1158,-9.72632,-28.0361,1,0,0,0,
-55.1158,-16.2105,-28.0336,1,0,0,0,
-55.1158,-22.6947,-28.031,1,0,0,0,
-55.1158,-29.1789,-28.0284,1,0,0,0,
-48.6316,-35.6632,-28.0266,0.809016,0.500003,0,-0.309022,
-42.1474,-42.1474,-28.0248,0.5,0.5,0.5,-0.5,
-35.6632,-48.6316,-28.0229,0.5,0.80902,0.30902,0,
-29.1789,-55.1158,-28.0211,0.809016,0.309022,0.500003,0,
-22.6947,-55.1158,-28.0219,0.809016,0.309022,0.500003,0,
-16.2105,-55.1158,-28.0227,0.809016,0.309022,0.500003,0,
-9.72632,-55.1158,-28.0234,0.809016,0.309022,0.500003,0,
-9.72632,-61.6,-28.0131,0.809016,0.309022,0.500003,0,
-3.24211,-61.6,-28.0138,0.809016,0.309022,0.500003,0,
3.24211,-61.6,-28.0146,0.809016,0.309022,0.500003,0,
9.72632,-61.6,-28.0154,0.809016,0.309022,0.500003,0,
9.72632,-55.1158,-28.0257,0.809016,0.309022,0.500003,0,
16.2105,-55.1158,-28.0265,0.809016,0.309022,0.500003,0,
16.2105,-48.6316,-28.0291,0.809016,0.309022,0.500003,0,
16.2105,-42.1474,-28.0316,0.809016,0.309022,0.500003,0,
16.2105,-35.6632,-28.0342,0.809016,0.309022,0.500003,0,
16.2105,-29.1789,-28.0368,0.809016,0.309022,0.500003,0,
16.2105,-22.6947,-28.0394,0.809016,0.309022,0.500003,0,
16.2105,-16.2105,-28.042,0.809016,0.309022,0.500003,0,
16.2105,-9.72632,-28.0446,0.809016,0.309022,0.500003,0,
16.2105,-3.24211,-28.0471,0.809016,0.309022,0.500003,0,
16.2105,3.24211,-28.0497,0.809016,0.309022,0.500003,0,
22.6947,3.24211,-28.0505,0.809016,0.309022,0.500003,0,
29.1789,3.24211,-22.2732,0.809016,0.309022,0.500003,0,
35.6632,3.24211,-22.2603,0.809016,0.309022,0.500003,0,
35.6632,-3.24211,-22.2395,0.809016,0.309022,0.500003,0,
42.1474,-3.24211,-22.2205,0.809016,0.309022,0.500003,0,
42.1474,-9.72632,-19.7179,0.809016,0.309022,0.500003,0,
42.1474,-16.2105,-17.3689,0.809016,0.309022,0.500003,0,
42.1474,-22.6947,-15.1027,0.809016,0.309022,0.500003,0,
42.1474,-29.1789,-14.7581,0.809016,0.309022,0.500003,0,
42.1474,-35.6632,-14.7135,0.809016,0.309022,0.500003,0,
48.6316,-35.6632,-14.5904,0.809016,0.309022,0.500003,0,
55.1158,-35.6632,-13.8218,0.809016,0.309022,0.500003,0,
55.1158,-42.1474,-13.8183,0.809016,0.309022,0.500003,0,
61.6,-42.1474,-13.8183,0.809016,0.309022,0.500003,0,
61.6,-48.6316,13.2926,0.5,0.80902,0.30902,0,
55.1158,-48.6316,23.2744,0.5,0.80902,0.30902,0,
48.6316,-48.6316,28.2403,0.5,0.80902,0.30902,0,
42.1474,-48.6316,39.9797,0.5,0.80902,0.30902,0,
35.6632,-48.6316,40.6519,0.5,0.80902,0.30902,0,
29.1789,-48.6316,40.7936,0.5,0.80902,0.30902,0,
22.6947,-48.6316,40.6737,0.5,0.80902,0.30902,0,
16.2105,-48.6316,40.4873,0.5,0.80902,0.30902,0,
9.72632,-55.1158,40.7843,0.809016,0.309022,0.500003,0,
3.24211,-61.6,28.3029,0.5,0.80902,0.30902,0,
-3.24211,-61.6,28.3022,0.5,0.80902,0.30902,0,
-9.72632,-61.6,28.3014,0.5,0.80902,0.30902,0,
-16.2105,-61.6,28.3007,0.5,0.80902,0.30902,0,
-22.6947,-61.6,28.2999,0.5,0.80902,0.30902,0,
-22.6947,-55.1158,28.3085,0.5,0.80902,0.30902,0,
-22.6947,-48.6316,28.3095,0.5,0.80902,0.30902,0,
-22.6947,-42.1474,28.3101,0.5,0.80902,0.30902,0,
-22.6947,-35.6632,28.3075,0.5,0.80902,0.30902,0,
-22.6947,-29.1789,28.3049,0.5,0.80902,0.30902,0,
-22.6947,-22.6947,28.3023,0.5,0.80902,0.30902,0,
-22.6947,-16.2105,28.2997,0.5,0.80902,0.30902,0,
-29.1789,-16.2105,28.299,0.5,0.80902,0.30902,0,
-35.6632,-16.2105,28.2982,0.5,0.5,0.5,-0.5,
-42.1474,-16.2105,28.2975,0.809016,0.500003,0,-0.309022,
-48.6316,-9.72632,28.2942,1,0,0,0,
-48.6316,-3.24211,28.2916,1,0,0,0,
-48.6316,3.24211,32.9728,1,0,0,0,
-48.6316,9.72632,37.2864,1,0,0,0,
-48.6316,16.2105,37.2977,1,0,0,0,
-48.6316,22.6947,37.2985,1,0,0,0,
-48.6316,29.1789,37.2987,1,0,0,0,
-48.6316,35.6632,37.297,1,0,0,0,
-48.6316,42.1474,37.2362,1,0,0,0,
-48.6316,48.6316,28.2709,1,0,0,0,
-48.6316,48.6316,15.4005,1,0,0,0,
-50,50,15,1,0,0,0,
